No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Cluster
19831,2015,6,5,6,42.0,42.0,2.0,25.0,7000.0,7.0,17.2,994.7,15.2,0.0,E,1.0,Tiantan,Moderate
19832,2015,6,5,7,45.0,45.0,2.0,51.0,8000.0,18.0,17.1,994.9,15.3,0.0,ENE,2.4,Tiantan,Moderate
19833,2015,6,5,8,45.0,45.0,3.0,80.0,9000.0,28.0,18.4,995.0,15.6,0.0,E,1.3,Tiantan,Moderate
19834,2015,6,5,9,48.0,52.0,4.0,82.0,800.0,38.0,21.2,994.9,15.1,0.0,ENE,1.7,Tiantan,Moderate
19835,2015,6,5,10,80.0,86.0,4.0,94.0,10000.0,49.0,23.8,994.9,13.1,0.0,ESE,1.7,Tiantan,Unhealthy for Sensitive Groups
19836,2015,6,5,11,64.0,78.0,5.0,76.0,8000.0,82.0,25.6,994.7,12.1,0.0,E,2.4,Tiantan,Moderate
19837,2015,6,5,12,58.0,58.0,5.0,47.0,6000.0,136.0,26.9,994.2,12.9,0.0,SE,2.5,Tiantan,Moderate
19838,2015,6,5,13,32.0,32.0,5.0,21.0,400.0,165.0,28.9,993.2,11.5,0.0,SSW,3.0,Tiantan,Moderate
19839,2015,6,5,14,38.0,42.0,6.0,21.0,400.0,181.0,29.8,992.8,12.2,0.0,SSE,2.2,Tiantan,Moderate
19840,2015,6,5,15,37.0,57.0,9.0,20.0,400.0,195.0,30.9,992.2,11.3,0.0,SSW,2.3,Tiantan,Moderate
19841,2015,6,5,16,41.0,89.0,10.0,20.0,500.0,214.0,30.7,991.8,11.6,0.0,SSW,2.7,Tiantan,Moderate
19842,2015,6,5,17,42.0,70.0,10.0,19.0,500.0,211.0,30.6,991.6,11.0,0.0,SSE,2.1,Tiantan,Moderate
19843,2015,6,5,18,43.0,95.0,8.0,29.0,500.0,192.0,29.0,993.6,14.0,0.3,WSW,3.1,Tiantan,Moderate
19844,2015,6,5,19,44.0,136.0,2.0,72.0,800.0,92.0,25.0,994.0,16.4,0.5,NNE,0.9,Tiantan,Moderate
19845,2015,6,5,20,52.0,93.0,6.0,69.0,800.0,132.0,24.0,994.3,17.3,0.2,WNW,0.7,Tiantan,Moderate
19846,2015,6,5,21,54.0,91.0,3.0,76.0,900.0,75.0,23.8,995.1,15.8,0.0,NE,1.8,Tiantan,Moderate
19847,2015,6,5,22,57.0,90.0,2.0,97.0,1000.0,31.0,22.2,995.6,16.2,0.0,NNE,0.9,Tiantan,Moderate
19848,2015,6,5,23,59.0,75.0,3.0,111.0,1000.0,30.0,21.7,995.7,16.0,0.0,NE,2.0,Tiantan,Moderate
19849,2015,6,6,0,59.0,87.0,5.0,63.0,800.0,81.0,21.5,996.0,15.6,0.0,NE,1.5,Tiantan,Moderate
19850,2015,6,6,1,54.0,61.0,4.0,49.0,600.0,89.0,21.7,997.1,14.8,0.0,N,2.8,Tiantan,Moderate
19851,2015,6,6,2,32.0,32.0,2.0,33.0,400.0,93.0,21.1,997.1,15.0,0.0,NNE,1.4,Tiantan,Moderate
19852,2015,6,6,3,29.0,29.0,2.0,28.0,400.0,99.0,20.6,996.9,14.7,0.0,NE,1.2,Tiantan,Moderate
19853,2015,6,6,4,23.0,23.0,2.0,23.0,400.0,96.0,21.2,996.9,13.1,0.0,NE,2.2,Tiantan,Moderate
19854,2015,6,6,5,20.0,20.0,2.0,20.0,300.0,90.0,20.8,997.3,11.7,0.0,NE,2.3,Tiantan,Moderate
19855,2015,6,6,6,14.0,14.0,2.0,22.0,300.0,82.0,20.9,997.9,10.7,0.0,NE,1.9,Tiantan,Good
19856,2015,6,6,7,7.0,14.0,2.0,25.0,300.0,73.0,22.1,997.9,9.9,0.0,NE,2.5,Tiantan,Good
19857,2015,6,6,8,11.0,16.0,2.0,28.0,300.0,72.0,23.4,998.2,9.0,0.0,NE,3.8,Tiantan,Good
19858,2015,6,6,9,6.0,21.0,2.0,31.0,300.0,73.0,24.7,998.0,9.0,0.0,NE,3.1,Tiantan,Good
19859,2015,6,6,10,8.0,18.0,2.0,27.0,3000.0,87.0,26.2,997.9,8.7,0.0,NE,2.8,Tiantan,Good
19860,2015,6,6,11,7.0,16.0,2.0,26.0,300.0,103.0,27.2,997.6,9.1,0.0,NNE,2.8,Tiantan,Good
19861,2015,6,6,12,4.0,25.0,2.0,22.0,300.0,125.0,28.1,997.3,10.3,0.0,ENE,2.4,Tiantan,Good
19862,2015,6,6,13,15.0,22.0,3.0,20.0,300.0,154.0,28.4,995.9,10.6,0.0,ESE,2.8,Tiantan,Good
19863,2015,6,6,14,35.0,78.0,6.0,21.0,400.0,197.0,28.7,995.2,12.6,0.0,SE,3.0,Tiantan,Moderate
19864,2015,6,6,15,36.0,89.0,10.0,23.0,6000.0,206.0,27.4,996.8,12.6,0.0,SW,1.3,Tiantan,Moderate
19865,2015,6,6,16,44.0,88.0,10.0,41.0,7000.0,181.0,26.9,997.8,13.6,0.1,NNE,1.3,Tiantan,Moderate
19866,2015,6,6,17,34.0,123.0,4.0,54.0,6000.0,140.0,25.8,997.9,13.6,0.0,N,3.1,Tiantan,Moderate
19867,2015,6,6,18,28.0,30.0,3.0,55.0,6000.0,91.0,24.6,998.9,15.5,0.0,NNW,2.6,Tiantan,Moderate
19868,2015,6,6,19,24.0,95.0,2.0,50.0,6000.0,54.0,21.8,999.7,18.6,2.6,NNW,0.9,Tiantan,Moderate
19869,2015,6,6,20,18.0,22.0,2.0,37.0,6000.0,48.0,20.1,999.7,18.4,0.2,SE,1.2,Tiantan,Moderate
19870,2015,6,6,21,29.0,42.0,2.0,49.0,8000.0,7.0,19.7,1000.8,16.9,0.0,ENE,1.0,Tiantan,Moderate
19871,2015,6,6,22,35.0,35.0,2.0,60.0,10000.0,6.0,18.5,1001.3,16.5,0.0,ESE,1.5,Tiantan,Moderate
19872,2015,6,6,23,21.0,21.0,2.0,33.0,7000.0,9.0,18.4,1001.2,15.3,0.0,WNW,0.6,Tiantan,Moderate
19873,2015,6,7,0,20.0,26.0,2.0,49.0,8000.0,5.0,17.2,1001.2,15.0,0.0,ENE,0.9,Tiantan,Moderate
19874,2015,6,7,1,19.0,19.0,2.0,33.0,6000.0,9.0,16.8,1002.6,15.0,0.0,ESE,1.4,Tiantan,Moderate
19875,2015,6,7,2,20.0,27.0,2.0,44.0,6000.0,6.0,16.3,1003.1,14.7,0.1,NE,1.0,Tiantan,Moderate
19876,2015,6,7,3,17.0,17.0,2.0,31.0,6000.0,4.0,15.6,1003.4,14.5,0.1,WSW,0.3,Tiantan,Moderate
19877,2015,6,7,4,12.0,12.0,2.0,29.0,5000.0,2.0,14.9,1003.9,14.1,0.0,ENE,0.4,Tiantan,Good
19878,2015,6,7,5,18.0,18.0,2.0,24.0,5000.0,2.0,14.4,1004.5,13.8,0.0,NNW,0.3,Tiantan,Moderate
19879,2015,6,7,6,17.0,24.0,2.0,24.0,5000.0,3.0,16.9,1005.2,13.4,0.0,ENE,1.3,Tiantan,Moderate
19880,2015,6,7,7,18.0,20.0,2.0,48.0,7000.0,7.0,20.6,1005.4,11.8,0.0,ESE,0.7,Tiantan,Moderate
19881,2015,6,7,8,3.0,5.0,2.0,34.0,4000.0,38.0,21.9,1005.6,11.6,0.0,S,0.9,Tiantan,Good
19882,2015,6,7,9,19.0,19.0,4.0,34.0,4000.0,47.0,23.5,1005.1,10.5,0.0,S,0.9,Tiantan,Moderate
19883,2015,6,7,10,17.0,23.0,4.0,39.0,4000.0,52.0,24.9,1004.9,8.8,0.0,N,0.9,Tiantan,Moderate
19884,2015,6,7,11,16.0,16.0,5.0,42.0,4000.0,60.0,26.3,1004.2,7.3,0.0,ENE,1.4,Tiantan,Moderate
19885,2015,6,7,12,16.0,16.0,2.0,24.0,3000.0,75.0,27.4,1004.1,3.1,0.0,SW,2.0,Tiantan,Moderate
19886,2015,6,7,13,10.0,10.0,2.0,17.0,200.0,92.0,28.1,1003.5,0.7,0.0,ESE,2.2,Tiantan,Good
19887,2015,6,7,14,13.0,13.0,2.0,14.0,200.0,97.0,27.6,1003.2,1.1,0.0,ESE,1.1,Tiantan,Good
19888,2015,6,7,15,8.0,23.0,2.0,17.0,300.0,90.0,27.0,1003.8,2.8,0.0,NW,3.4,Tiantan,Good
19889,2015,6,7,16,11.0,32.0,2.0,41.0,300.0,83.0,25.6,1004.5,5.7,0.0,NNW,2.8,Tiantan,Good
19890,2015,6,7,17,11.0,36.0,2.0,37.0,300.0,89.0,24.2,1005.1,6.5,0.0,WNW,4.7,Tiantan,Good
19891,2015,6,7,18,8.0,95.0,2.0,26.0,300.0,95.0,22.6,1005.2,10.1,0.0,SSW,2.6,Tiantan,Good
19892,2015,6,7,19,14.0,29.0,2.0,29.0,400.0,93.0,21.9,1004.6,10.7,0.0,W,3.0,Tiantan,Good
19893,2015,6,7,20,18.0,26.0,2.0,35.0,400.0,74.0,20.8,1004.0,10.6,0.0,W,1.5,Tiantan,Moderate
19894,2015,6,7,21,18.0,26.0,2.0,35.0,500.0,48.0,19.9,1004.0,9.7,0.0,WNW,1.4,Tiantan,Moderate
19895,2015,6,7,22,17.0,27.0,2.0,42.0,500.0,24.0,20.3,1003.9,9.2,0.0,NW,1.8,Tiantan,Moderate
19896,2015,6,7,23,21.0,21.0,2.0,57.0,600.0,29.0,20.0,1003.9,7.7,0.0,NW,2.8,Tiantan,Moderate
19897,2015,6,8,0,11.0,11.0,2.0,41.0,500.0,28.0,19.7,1003.5,7.4,0.0,NW,2.7,Tiantan,Good
19898,2015,6,8,1,13.0,13.0,2.0,32.0,400.0,19.0,19.2,1003.4,7.9,0.0,WNW,1.6,Tiantan,Good
19899,2015,6,8,2,10.0,10.0,2.0,32.0,400.0,16.0,18.7,1002.7,8.4,0.0,NW,1.3,Tiantan,Good
19900,2015,6,8,3,9.0,9.0,2.0,30.0,400.0,18.0,18.2,1002.7,8.5,0.0,NW,1.9,Tiantan,Good
19901,2015,6,8,4,12.0,12.0,2.0,29.0,500.0,9.0,15.5,1002.6,9.6,0.0,WSW,0.8,Tiantan,Good
19902,2015,6,8,5,14.0,29.0,2.0,34.0,600.0,4.0,14.5,1002.5,10.5,0.0,SW,0.2,Tiantan,Good
19903,2015,6,8,6,19.0,36.0,2.0,32.0,600.0,4.0,16.8,1002.7,12.1,0.0,ESE,0.7,Tiantan,Moderate
19904,2015,6,8,7,32.0,52.0,2.0,64.0,900.0,18.0,20.4,1002.8,9.3,0.0,WNW,1.6,Tiantan,Moderate
19905,2015,6,8,8,28.0,32.0,2.0,66.0,800.0,39.0,22.6,1002.8,10.4,0.0,SSE,0.8,Tiantan,Moderate
19906,2015,6,8,9,30.0,30.0,3.0,65.0,700.0,52.0,23.5,1002.4,9.5,0.0,NNW,1.4,Tiantan,Moderate
19907,2015,6,8,10,20.0,20.0,5.0,39.0,500.0,76.0,25.3,1001.6,7.9,0.0,NW,2.8,Tiantan,Moderate
19908,2015,6,8,11,11.0,11.0,6.0,26.0,400.0,93.0,27.2,1001.0,4.9,0.0,NW,4.8,Tiantan,Good
19909,2015,6,8,12,14.0,14.0,5.0,22.0,400.0,99.0,27.9,1000.3,5.5,0.0,NW,3.6,Tiantan,Good
19910,2015,6,8,13,9.0,9.0,2.0,19.0,300.0,105.0,28.7,999.3,5.5,0.0,N,3.1,Tiantan,Good
19911,2015,6,8,14,16.0,16.0,2.0,17.0,300.0,115.0,29.7,998.7,5.0,0.0,W,3.4,Tiantan,Moderate
19912,2015,6,8,15,15.0,33.0,2.0,15.0,300.0,150.0,31.0,998.0,3.9,0.0,W,1.6,Tiantan,Good
19913,2015,6,8,16,19.0,34.0,2.0,19.0,400.0,168.0,30.7,997.4,7.8,0.0,SSW,3.0,Tiantan,Moderate
19914,2015,6,8,17,20.0,43.0,2.0,21.0,400.0,2.0,29.0,999.1,9.7,0.0,W,2.1,Tiantan,Moderate
19915,2015,6,8,18,16.0,56.0,2.0,25.0,400.0,2.0,27.5,997.7,9.8,0.2,WSW,4.3,Tiantan,Moderate
19916,2015,6,8,19,20.0,34.0,2.0,29.0,400.0,142.0,26.6,997.9,10.7,0.0,W,3.3,Tiantan,Moderate
19917,2015,6,8,20,20.0,55.0,2.0,38.0,500.0,101.0,25.0,998.1,11.2,0.0,W,1.4,Tiantan,Moderate
19918,2015,6,8,21,24.0,52.0,2.0,53.0,600.0,63.0,22.5,998.4,12.7,0.0,N,0.4,Tiantan,Moderate
19919,2015,6,8,22,27.0,49.0,2.0,48.0,700.0,46.0,21.3,998.8,13.5,0.0,ENE,0.6,Tiantan,Moderate
19920,2015,6,8,23,31.0,46.0,2.0,63.0,800.0,20.0,20.3,998.7,13.7,0.0,E,0.3,Tiantan,Moderate
19921,2015,6,9,0,32.0,57.0,2.0,73.0,900.0,7.0,20.2,998.9,14.1,0.0,NE,0.1,Tiantan,Moderate
19922,2015,6,9,1,37.0,51.0,2.0,90.0,1100.0,6.0,20.5,998.9,13.7,0.0,E,1.0,Tiantan,Moderate
19923,2015,6,9,2,45.0,78.0,2.0,101.0,1300.0,6.0,19.6,997.8,14.0,0.0,NNE,0.9,Tiantan,Moderate
19924,2015,6,9,3,49.0,67.0,2.0,87.0,1200.0,5.0,18.8,997.4,13.9,0.0,E,1.5,Tiantan,Moderate
19925,2015,6,9,4,50.0,50.0,3.0,109.0,1000.0,4.0,19.1,997.3,12.1,0.0,NE,1.1,Tiantan,Moderate
19926,2015,6,9,5,46.0,76.0,6.0,104.0,800.0,11.0,19.7,997.3,12.2,0.0,E,2.1,Tiantan,Moderate
19927,2015,6,9,6,34.0,75.0,6.0,92.0,700.0,17.0,20.2,997.5,12.4,0.0,ENE,1.4,Tiantan,Moderate
19928,2015,6,9,7,41.0,83.0,8.0,88.0,800.0,23.0,21.4,998.1,12.5,0.0,NNW,1.6,Tiantan,Moderate
19929,2015,6,9,8,50.0,92.0,11.0,84.0,1200.0,33.0,22.8,998.2,12.7,0.0,NE,2.0,Tiantan,Moderate
19930,2015,6,9,9,51.0,92.0,13.0,82.0,1400.0,43.0,23.8,997.5,12.4,0.0,ENE,3.2,Tiantan,Moderate
19931,2015,6,9,10,36.0,73.0,24.0,48.0,1500.0,96.0,25.6,997.5,12.1,0.0,E,3.6,Tiantan,Moderate
19932,2015,6,9,11,3.0,21.0,29.0,48.0,1600.0,109.0,25.6,996.9,12.8,0.0,ESE,3.7,Tiantan,Good
19933,2015,6,9,12,3.0,21.0,39.0,51.0,2100.0,123.0,26.4,997.5,13.2,0.0,ESE,3.0,Tiantan,Good
19934,2015,6,9,13,3.0,21.0,2.0,19.0,400.0,2.0,27.3,997.0,13.3,0.0,ENE,3.7,Tiantan,Good
19935,2015,6,9,14,66.0,175.0,42.0,40.0,1900.0,200.0,28.2,996.5,13.7,0.0,E,3.7,Tiantan,Unhealthy for Sensitive Groups
19936,2015,6,9,15,84.0,147.0,40.0,39.0,1800.0,217.0,28.6,996.3,12.9,0.0,E,3.3,Tiantan,Unhealthy for Sensitive Groups
19937,2015,6,9,16,83.0,134.0,39.0,32.0,1700.0,252.0,28.4,995.6,13.5,0.0,ESE,3.2,Tiantan,Unhealthy for Sensitive Groups
19938,2015,6,9,17,79.0,142.0,37.0,34.0,1700.0,258.0,28.3,994.9,13.8,0.0,E,3.3,Tiantan,Unhealthy for Sensitive Groups
19939,2015,6,9,18,81.0,160.0,37.0,39.0,1800.0,254.0,27.6,995.6,14.2,0.0,E,3.7,Tiantan,Unhealthy for Sensitive Groups
19940,2015,6,9,19,84.0,148.0,35.0,45.0,1800.0,203.0,26.7,996.7,15.4,0.0,NE,1.9,Tiantan,Unhealthy for Sensitive Groups
19941,2015,6,9,20,88.0,162.0,31.0,58.0,1900.0,169.0,24.2,997.4,15.7,0.2,ENE,1.0,Tiantan,Unhealthy for Sensitive Groups
19942,2015,6,9,21,77.0,127.0,29.0,51.0,1700.0,147.0,24.9,998.8,13.8,0.0,ENE,2.4,Tiantan,Unhealthy for Sensitive Groups
19943,2015,6,9,22,66.0,167.0,15.0,48.0,1600.0,110.0,22.8,1000.4,16.3,0.7,NNW,1.6,Tiantan,Unhealthy for Sensitive Groups
19944,2015,6,9,23,85.0,85.0,7.0,55.0,1700.0,85.0,21.7,998.1,16.0,0.2,N,3.2,Tiantan,Unhealthy for Sensitive Groups
19945,2015,6,10,0,59.0,59.0,10.0,42.0,1200.0,79.0,20.7,997.1,15.5,0.0,NNE,2.6,Tiantan,Moderate
19946,2015,6,10,1,42.0,50.0,9.0,29.0,900.0,74.0,20.9,999.4,15.7,0.0,WNW,2.9,Tiantan,Moderate
19947,2015,6,10,2,39.0,54.0,2.0,24.0,900.0,51.0,19.1,997.8,17.4,2.2,ESE,2.6,Tiantan,Moderate
19948,2015,6,10,3,55.0,55.0,2.0,23.0,1000.0,84.0,18.6,996.9,16.7,0.5,NE,2.5,Tiantan,Moderate
19949,2015,6,10,4,53.0,53.0,2.0,21.0,1000.0,53.0,18.8,997.0,16.6,0.0,ENE,0.8,Tiantan,Moderate
19950,2015,6,10,5,60.0,60.0,2.0,18.0,900.0,35.0,18.5,997.2,16.8,0.0,NE,0.8,Tiantan,Moderate
19951,2015,6,10,6,51.0,51.0,2.0,26.0,1000.0,33.0,19.0,997.0,16.2,0.0,NE,0.9,Tiantan,Moderate
19952,2015,6,10,7,56.0,56.0,2.0,37.0,1000.0,30.0,20.1,997.3,16.5,0.0,NE,0.9,Tiantan,Moderate
19953,2015,6,10,8,59.0,59.0,3.0,40.0,1100.0,49.0,21.4,997.4,15.9,0.0,ENE,0.7,Tiantan,Moderate
19954,2015,6,10,9,65.0,65.0,6.0,39.0,1200.0,80.0,20.8,997.0,16.0,0.1,N,2.0,Tiantan,Moderate
19955,2015,6,10,10,71.0,94.0,2.0,48.0,1600.0,34.0,20.5,996.7,16.5,0.3,N,1.7,Tiantan,Unhealthy for Sensitive Groups
19956,2015,6,10,11,80.0,80.0,5.0,62.0,1600.0,53.0,20.8,996.8,16.8,0.0,ENE,1.5,Tiantan,Unhealthy for Sensitive Groups
19957,2015,6,10,12,72.0,76.0,2.0,55.0,1500.0,46.0,19.4,995.8,17.2,1.8,ESE,2.9,Tiantan,Unhealthy for Sensitive Groups
19958,2015,6,10,13,87.0,87.0,2.0,51.0,1500.0,51.0,20.1,994.6,17.9,0.2,ESE,2.1,Tiantan,Unhealthy for Sensitive Groups
19959,2015,6,10,14,92.0,92.0,4.0,37.0,1400.0,92.0,21.7,994.7,17.3,0.0,ESE,2.2,Tiantan,Unhealthy for Sensitive Groups
19960,2015,6,10,15,98.0,98.0,7.0,25.0,1400.0,132.0,23.0,994.4,17.9,0.0,E,1.5,Tiantan,Unhealthy for Sensitive Groups
19961,2015,6,10,16,99.0,99.0,8.0,25.0,1400.0,137.0,23.1,994.1,17.3,0.0,NE,1.1,Tiantan,Unhealthy for Sensitive Groups
19962,2015,6,10,17,95.0,95.0,7.0,28.0,1500.0,133.0,23.2,993.2,17.6,0.0,ESE,1.7,Tiantan,Unhealthy for Sensitive Groups
19963,2015,6,10,18,113.0,113.0,6.0,45.0,1500.0,121.0,22.9,993.3,18.0,0.0,ENE,1.9,Tiantan,Unhealthy for Sensitive Groups
19964,2015,6,10,19,116.0,120.0,6.0,43.0,1700.0,116.0,22.7,993.2,18.0,0.0,E,1.5,Tiantan,Unhealthy for Sensitive Groups
19965,2015,6,10,20,119.0,123.0,5.0,43.0,1600.0,97.0,22.6,993.7,18.6,0.0,SE,1.3,Tiantan,Unhealthy for Sensitive Groups
19966,2015,6,10,21,139.0,139.0,6.0,40.0,2000.0,91.0,22.0,993.8,18.8,0.0,NE,1.1,Tiantan,Unhealthy for Sensitive Groups
19967,2015,6,10,22,142.0,142.0,5.0,34.0,1900.0,89.0,21.9,994.0,18.7,0.0,ESE,2.1,Tiantan,Unhealthy for Sensitive Groups
19968,2015,6,10,23,139.0,139.0,3.0,28.0,1900.0,57.0,21.3,994.5,18.9,0.0,E,0.7,Tiantan,Unhealthy for Sensitive Groups
19969,2015,6,11,0,110.0,110.0,4.0,34.0,1500.0,71.0,18.7,995.1,16.3,0.0,E,2.7,Tiantan,Unhealthy for Sensitive Groups
19970,2015,6,11,1,89.0,89.0,2.0,29.0,2000.0,62.0,17.2,994.6,15.4,0.0,E,1.2,Tiantan,Unhealthy for Sensitive Groups
19971,2015,6,11,2,49.0,49.0,2.0,25.0,1300.0,53.0,17.3,994.6,15.5,0.0,SSE,1.3,Tiantan,Moderate
19972,2015,6,11,3,36.0,36.0,2.0,27.0,1000.0,43.0,17.6,994.3,15.2,0.0,S,0.9,Tiantan,Moderate
19973,2015,6,11,4,36.0,36.0,2.0,25.0,900.0,34.0,17.4,994.5,15.4,0.0,ESE,0.9,Tiantan,Moderate
19974,2015,6,11,5,36.0,36.0,2.0,24.0,1000.0,25.0,17.3,993.9,15.3,0.0,SW,0.9,Tiantan,Moderate
19975,2015,6,11,6,42.0,42.0,2.0,29.0,1100.0,14.0,18.1,993.7,15.5,0.0,SW,1.1,Tiantan,Moderate
19976,2015,6,11,7,53.0,53.0,2.0,35.0,1300.0,20.0,20.5,993.5,14.8,0.0,WSW,1.6,Tiantan,Moderate
19977,2015,6,11,8,35.0,35.0,3.0,32.0,800.0,50.0,23.1,993.3,12.1,0.0,WNW,1.8,Tiantan,Moderate
19978,2015,6,11,9,8.0,8.0,2.0,19.0,400.0,75.0,24.9,993.2,10.7,0.0,NW,3.9,Tiantan,Good
19979,2015,6,11,10,9.0,9.0,2.0,18.0,400.0,79.0,25.5,993.1,9.3,0.0,NW,4.3,Tiantan,Good
19980,2015,6,11,11,9.0,14.0,2.0,12.0,400.0,93.0,26.1,993.0,9.4,0.0,NW,5.7,Tiantan,Good
19981,2015,6,11,12,8.0,21.0,2.0,19.0,300.0,94.0,25.8,993.2,8.7,0.0,NNW,4.2,Tiantan,Good
19982,2015,6,11,13,4.0,14.0,2.0,12.0,300.0,98.0,26.0,993.0,8.0,0.0,NNW,5.6,Tiantan,Good
19983,2015,6,11,14,9.0,9.0,2.0,13.0,300.0,99.0,27.4,992.7,8.3,0.0,NW,5.4,Tiantan,Good
19984,2015,6,11,15,6.0,14.0,2.0,14.0,300.0,101.0,28.0,992.6,9.3,0.0,NW,4.2,Tiantan,Good
19985,2015,6,11,16,13.0,13.0,2.0,15.0,300.0,97.0,27.8,992.7,8.1,0.0,NNW,4.2,Tiantan,Good
19986,2015,6,11,17,3.0,23.0,2.0,16.0,300.0,97.0,26.5,992.6,7.5,0.0,NNW,2.1,Tiantan,Good
19987,2015,6,11,18,3.0,16.0,2.0,27.0,400.0,84.0,26.2,992.7,7.2,0.0,N,3.1,Tiantan,Good
19988,2015,6,11,19,3.0,27.0,2.0,36.0,400.0,69.0,26.4,992.8,7.4,0.0,N,1.4,Tiantan,Good
19989,2015,6,11,20,6.0,24.0,2.0,37.0,500.0,66.0,23.0,993.1,9.4,0.0,E,0.9,Tiantan,Good
19990,2015,6,11,21,10.0,41.0,2.0,44.0,500.0,32.0,21.1,993.6,11.1,0.0,S,0.8,Tiantan,Good
19991,2015,6,11,22,14.0,50.0,2.0,49.0,700.0,8.0,19.7,993.7,11.5,0.0,ESE,0.8,Tiantan,Good
19992,2015,6,11,23,24.0,27.0,2.0,62.0,800.0,7.0,19.9,993.3,11.9,0.0,ESE,0.7,Tiantan,Moderate
19993,2015,6,12,0,14.0,52.0,2.0,66.0,800.0,3.0,20.0,993.3,10.7,0.0,WNW,2.2,Tiantan,Good
19994,2015,6,12,1,26.0,51.0,3.0,69.0,900.0,4.0,21.5,992.7,9.7,0.0,NW,1.8,Tiantan,Moderate
19995,2015,6,12,2,21.0,44.0,2.0,63.0,800.0,3.0,19.0,992.6,11.1,0.0,WSW,0.7,Tiantan,Moderate
19996,2015,6,12,3,11.0,11.0,2.0,37.0,400.0,43.0,22.3,992.8,9.5,0.0,WNW,2.7,Tiantan,Good
19997,2015,6,12,4,4.0,10.0,2.0,22.0,400.0,73.0,22.9,993.1,8.6,0.0,WNW,4.3,Tiantan,Good
19998,2015,6,12,5,7.0,7.0,2.0,19.0,300.0,78.0,22.5,993.3,8.2,0.0,WNW,2.5,Tiantan,Good
19999,2015,6,12,6,4.0,27.0,2.0,20.0,400.0,72.0,22.3,993.8,9.8,0.0,NNW,1.8,Tiantan,Good
20000,2015,6,12,7,9.0,10.0,6.0,28.0,500.0,67.0,24.0,993.9,8.0,0.0,NW,4.8,Tiantan,Good
20001,2015,6,12,8,10.0,21.0,4.0,21.0,500.0,77.0,24.6,994.0,8.5,0.0,NW,7.1,Tiantan,Good
20002,2015,6,12,9,4.0,9.0,2.0,21.0,400.0,79.0,25.4,994.1,8.0,0.0,NW,6.2,Tiantan,Good
20003,2015,6,12,10,3.0,22.0,2.0,19.0,400.0,83.0,25.8,994.3,7.4,0.0,NW,5.2,Tiantan,Good
20004,2015,6,12,11,4.0,14.0,2.0,22.0,400.0,89.0,26.9,993.9,7.9,0.0,WNW,5.2,Tiantan,Good
20005,2015,6,12,12,4.0,17.0,2.0,21.0,400.0,92.0,27.3,993.9,8.2,0.0,NW,4.8,Tiantan,Good
20006,2015,6,12,13,4.0,19.0,2.0,23.0,400.0,91.0,27.6,993.7,8.5,0.0,NW,5.2,Tiantan,Good
20007,2015,6,12,14,3.0,20.0,2.0,18.0,400.0,93.0,26.4,993.8,8.4,0.0,NW,5.6,Tiantan,Good
20008,2015,6,12,15,3.0,15.0,2.0,21.0,400.0,90.0,26.8,993.3,9.2,0.0,NW,4.3,Tiantan,Good
20009,2015,6,12,16,3.0,12.0,2.0,22.0,400.0,86.0,27.5,993.1,9.8,0.0,NW,3.7,Tiantan,Good
20010,2015,6,12,17,3.0,8.0,2.0,24.0,400.0,88.0,28.5,992.7,10.2,0.0,NW,4.0,Tiantan,Good
20011,2015,6,12,18,3.0,18.0,2.0,28.0,400.0,86.0,27.0,992.8,10.2,0.0,NW,2.9,Tiantan,Good
20012,2015,6,12,19,4.0,20.0,2.0,33.0,500.0,89.0,26.3,993.0,11.2,0.0,NW,2.9,Tiantan,Good
20013,2015,6,12,20,6.0,17.0,2.0,30.0,500.0,97.0,25.7,993.6,10.7,0.0,NW,3.3,Tiantan,Good
20014,2015,6,12,21,6.0,21.0,2.0,30.0,500.0,97.0,25.2,994.3,11.0,0.0,NW,3.1,Tiantan,Good
20015,2015,6,12,22,10.0,16.0,2.0,34.0,500.0,88.0,24.9,994.9,11.1,0.0,NW,3.0,Tiantan,Good
20016,2015,6,12,23,9.0,18.0,3.0,34.0,500.0,86.0,24.6,995.0,11.5,0.0,NNW,2.8,Tiantan,Good
20017,2015,6,13,0,10.0,24.0,8.0,40.0,600.0,72.0,24.2,995.1,11.5,0.0,NNW,2.7,Tiantan,Good
20018,2015,6,13,1,6.0,24.0,6.0,46.0,600.0,66.0,23.8,995.2,11.5,0.0,NW,2.3,Tiantan,Good
20019,2015,6,13,2,9.0,21.0,4.0,40.0,500.0,72.0,21.9,996.0,11.9,0.0,ENE,1.6,Tiantan,Good
20020,2015,6,13,3,10.0,31.0,3.0,39.0,500.0,67.0,21.1,996.7,13.5,0.0,NNE,1.5,Tiantan,Good
20021,2015,6,13,4,5.0,33.0,2.0,27.0,500.0,76.0,21.3,997.2,13.7,0.0,NE,1.9,Tiantan,Good
20022,2015,6,13,5,7.0,23.0,2.0,28.0,500.0,71.0,19.9,998.3,14.9,0.4,NE,2.6,Tiantan,Good
20023,2015,6,13,6,5.0,32.0,2.0,18.0,500.0,86.0,18.9,999.0,15.6,0.4,NNE,2.1,Tiantan,Good
20024,2015,6,13,7,8.0,18.0,2.0,28.0,600.0,67.0,18.4,999.7,16.2,0.9,NE,2.4,Tiantan,Good
